customer_id,month,defaulted_within_60d,FIN-001,FIN-002,FIN-003,FIN-004,FIN-005,FIN-006,FIN-007,FIN-008,BEH-001,BEH-002,BEH-003,BEH-004,BEH-005,BEH-006,BEH-007,BEH-008,TXN-001,TXN-002,TXN-003,TXN-004,TXN-005,TXN-006,TXN-007,TXN-008,CRD-001,CRD-002,CRD-003,CRD-004,CRD-005,CRD-006,CRD-007,CRD-008
CUST-00070,1,0,0.0545,0,0.8946,0.1445,1.3559,1,2.2748,0.2701,2.0217,1,0.0265,0.3363,0,180,0,2,0.8491,0.1796,0.2061,0.1034,0,0.1,1.0886,-0.1052,-21,0,5,0.3326,0,21,1.3721,0
CUST-00070,2,0,-0.0319,0,0.515,0.3035,1.7467,0,3.7931,0.4233,2.6973,1,0.0482,0.1202,1,237,0,0,0.5981,0.5502,0.1577,-0.0262,1,0.4676,1.0467,-0.039,-11,0,9,0.1648,0,8,1.3203,0
CUST-00070,3,0,0.2019,0,0.7557,0.2077,1.8913,0,3.1364,0.348,1.0623,0,0.0092,-0.1209,0,193,0,0,0.9448,-1.0042,0.1433,0.0285,0,0.3125,0.7838,-0.0586,3,0,13,0.3458,0,4,1.2328,0
CUST-00070,4,0,0.0238,4,0.777,0.2891,1.1882,0,0.2,0.3247,2.3864,1,0.2771,-0.114,0,151,0,1,0.6834,-0.366,0.0968,-0.0396,0,0.3321,1.9752,-0.1349,57,2,0,0.0744,0,8,1.5546,0
CUST-00070,5,0,0.1663,9,0.5716,0.3223,1.6419,1,1.941,0.3229,0,0,0.2786,-0.209,1,172,0,2,0.8993,0.1525,0.2104,0.1658,0,0.2655,0.3383,0.017,-2,1,9,0.0715,0,3,1.4195,1
CUST-00070,6,1,-0.0632,5,0.01,0.3213,1.1776,1,1.8609,0.5032,11.0767,1,0.1935,0.2405,2,164,0,1,0.9061,1.363,0.3254,0.1341,1,0.5062,1.72,0.0597,5,2,20,0.2966,0,18,1.37,0
CUST-00070,7,1,0.2554,14,0.5791,0.6059,0.5272,2,6.1931,0.5515,15.7822,1,0.4072,0.2491,3,-47,1,2,1.1355,0.3581,0.5118,0.3137,4,0.5354,2.9269,0.0216,18,2,30,0.0637,1,42,0.4626,0
CUST-00070,8,1,0.6132,17,0.01,0.6149,0.2363,3,4.6485,0.6257,21.7169,5,0.639,0.2831,1,-83,1,4,1.3254,1.501,0.5506,0.7451,3,0.685,3.686,0.1389,85,3,70,0.8589,2,37,0.8046,0
CUST-00071,0,0,0.0702,2,0.3794,0.119,1.6445,1,0.6422,0.3565,5.3536,0,0.2691,-0.161,0,192,0,0,0.8385,-0.5633,0.2275,0.0426,0,0.1991,0.2149,-0.046,17,1,0,0.024,0,0,1.1242,0
CUST-00071,1,0,0.1794,0,0.3759,0.1446,1.1242,0,1.9573,0.41,5.2712,0,0.0127,-0.2268,1,165,0,0,0.6345,-0.3283,0.2337,0.0578,0,0.4823,0.9915,0.0209,5,0,0,0.0086,0,7,0.9547,0
CUST-00071,2,0,-0.0015,0,0.6285,0.176,1.6486,0,2.2095,0.2991,0.0737,0,0.1405,0.2231,0,195,0,0,0.9445,0.4408,0.2392,0.5349,0,0.336,0.2896,0.0594,-23,0,7,0.1148,0,0,1.3319,0
CUST-00071,3,0,0.0645,0,0.8418,0.1865,1.0011,0,3.383,0.2175,2.8599,0,0.1113,0.3913,0,290,0,1,0.901,-0.4426,0.1651,0.3618,1,0.2538,1.4073,-0.099,12,1,0,-0.1126,0,0,1.377,0
CUST-00071,4,0,0.06,0,0.7909,0.1457,1.822,0,2.1211,0.1537,0,0,0.0378,0.3293,1,250,0,1,0.8303,-0.2328,0,0.0636,2,0.5359,1.1299,0.0299,21,3,6,-0.1358,0,0,1.0728,0
CUST-00071,5,0,-0.0961,6,0.8161,0.2292,1.215,0,2.5162,0.4716,3.8398,0,0.0996,-0.1823,0,130,0,2,1.0035,1.0877,0.1328,0.1117,2,0.1844,2.4809,0.0796,8,0,6,0.1721,0,0,1.089,0
CUST-00071,6,0,0.0991,7,0.9737,0.2223,1.4419,0,2.5913,0.2915,2.9677,0,0.092,0.3691,0,285,0,1,0.7148,-1.0179,0.348,0.0105,0,0.2945,0.8523,-0.0543,-13,2,0,-0.2742,0,14,1.3161,0
CUST-00071,7,0,0.0582,6,0.0784,0.1372,0.6557,0,3.1821,0.19,3.9341,0,0,-0.2364,0,105,0,1,0.75,0.832,0.0929,0.0416,0,0.2501,0.4145,-0.0166,-9,0,0,0.3032,0,0,1.48,0
CUST-00071,8,0,0.0101,10,0.9793,0.1923,1.3632,0,1.1609,0.5517,3.4491,0,0.2313,-0.1018,0,223,0,1,0.671,0.7315,0.2743,0.1129,0,0.5181,1.3545,-0.041,-23,0,8,0.2326,0,0,1.3143,0
CUST-00071,9,0,0.1321,4,0.5901,0.1353,1.0566,0,0.4708,0.3675,3.3622,0,0.1726,0.1248,0,128,0,1,0.6563,-0.3008,0.1806,-0.0252,0,0.3208,0.4218,0.0991,17,0,13,0.0697,0,8,1.1669,0
CUST-00071,10,0,0.1006,1,0.5357,0.1292,0.9384,1,0.2,0.3169,2.5917,1,0.1693,-0.014,0,155,0,0,0.297,-0.4417,0.0279,0.0831,0,0.2602,0.2,-0.0553,6,4,12,0.0965,0,0,1.5521,0
CUST-00071,11,0,-0.0308,1,0.6651,0.5115,0.9442,1,2.2353,0.2294,0.8218,1,0.048,0.0106,1,196,0,0,0.7274,-0.9492,0.1358,0.0486,0,0.2691,0.2,0.0726,17,0,22,-0.0577,0,0,1.5346,0
CUST-00072,0,0,0.0318,7,0.5964,0.3489,1.3076,1,2.584,0.5232,7.256,0,0.0399,0.1227,0,196,0,0,0.7817,-0.2318,0.0022,-0.0519,0,0.1904,1.7637,0.0361,2,0,0,0.1937,0,0,1.0499,0
CUST-00072,1,0,0.0103,4,1.1296,0.2112,1.807,1,1.3555,0.4014,2.2087,0,0.0741,0.057,0,162,0,0,0.8925,-0.6688,0.1873,0.1872,0,0.4403,1.4149,0.1308,-18,0,4,0.0171,0,0,1.5693,0
CUST-00072,2,0,-0.0881,0,0.698,0.1444,1.3503,0,1.8561,0.3529,1.0037,0,0.0037,-0.0755,0,213,0,2,1.0851,-0.4548,0.2035,0.068,0,0.3675,1.2587,-0.0195,-23,0,0,0.063,0,0,0.8186,0
CUST-00072,3,0,-0.1228,2,0.4091,0.0539,1.5968,0,1.0262,0.4974,3.6598,0,0,-0.2585,0,146,0,0,0.9498,0.3768,0.1304,-0.0393,0,0.3767,0.9636,-0.092,7,0,0,0.0549,0,3,1.3114,0
CUST-00072,4,0,0.2271,0,0.3747,0.1698,1.1982,0,2.1999,0.0504,3.4873,1,0,-0.043,1,125,0,1,0.712,0.0383,0.1873,0.3933,0,0.2801,0.7556,0.05,30,0,10,-0.0574,0,6,1.1553,0
CUST-00072,5,0,-0.1099,0,0.1286,0.0174,1.3103,0,2.6248,0.3898,0.4073,1,0.1723,-0.341,0,174,0,0,0.9829,-0.362,0.2034,-0.1635,0,0.2792,0.733,0.1013,19,0,0,-0.021,0,0,1.5737,0
CUST-00072,6,0,-0.1513,1,0.7664,0.1104,1.1722,1,1.866,0.1577,0.3706,1,0.0263,-0.0149,0,191,0,0,1.1866,0.7948,0.4777,-0.1842,0,0.3951,1.3345,-0.2094,20,1,4,0.5136,0,13,1.4022,0
CUST-00072,7,0,0.1181,0,0.9711,0.2604,1.5456,0,1.6444,0.2932,1.2379,0,0.1186,-0.0879,0,128,0,0,1.0189,0.1787,0.1974,0.0708,0,0.3194,1.5312,-0.0924,-32,1,14,0.2781,0,0,1.2471,0
CUST-00072,8,0,0.0604,4,0.6334,0.1764,0.8888,0,0.5289,0.3285,3.5382,0,0,-0.0918,0,265,0,0,0.9083,-0.4872,0.2827,-0.0764,0,0.1768,1.4263,-0.0103,-6,0,0,0.1027,0,0,1.102,0
CUST-00072,9,0,-0.0067,2,0.7089,0.3078,1.2237,0,0.2366,0.1782,1.2417,0,0.1445,0.1678,0,118,0,0,0.8669,-0.367,0.2324,-0.2516,0,0.3658,1.0411,0.1502,-2,2,5,0.0772,0,0,1.0925,0
CUST-00072,10,0,0.1345,8,0.5439,0.152,1.6097,0,1.0021,0.1737,4.6967,1,0.1379,0.3056,0,277,0,0,0.7343,-0.0645,0.2401,-0.0891,0,0.481,1.5651,0.0717,-5,0,3,0.1964,0,0,1.2052,0
CUST-00072,11,0,0.0624,1,0.6786,0.1454,1.3366,0,2.9484,0.3951,5.3902,1,0.0549,0.2689,0,122,0,1,0.9411,0.6831,0.1229,-0.2133,0,0.3484,0.876,-0.1044,5,0,0,0.5681,0,0,1.5121,0
CUST-00073,0,0,0.0728,3,0.4047,0.3757,1.1669,0,4.7774,0.258,0.054,0,0.1357,-0.0424,0,144,0,0,0.8032,0.0034,0.0214,0.0074,0,0.2149,0.3649,0.0316,28,1,3,-0.3428,1,32,1.271,0
CUST-00073,1,0,0.2011,0,0.3523,0.0354,0.9647,0,0.8089,0.123,3.1733,0,0.1634,-0.4331,0,138,0,0,1.0109,0.2245,0.2413,0.2156,0,0.2605,0.4035,-0.1015,5,0,1,-0.1842,0,0,1.897,0
CUST-00073,2,0,0.0521,1,0.9602,0.2919,1.7855,0,1.8864,0.1957,5.293,0,0,0.01,0,248,0,0,0.7323,1.8067,0.1061,0.0854,0,0.452,0.5612,-0.0403,-12,0,3,0.2686,0,0,1.1975,0
CUST-00073,3,0,0.2794,0,0.8665,0.1998,1.3414,0,2.3935,0.301,0,0,0,0.2169,0,156,0,0,0.6549,-1.573,0.3886,-0.2247,0,0.3441,0.5564,0.056,-41,0,0,0.3555,0,12,1.7523,0
CUST-00073,4,0,0.1189,3,0.5636,0.0263,1.0235,1,3.7788,0.0859,1.5921,0,0,0.0116,0,125,0,0,0.6529,-0.259,0.1716,-0.0959,0,0.4052,1.1909,-0.0064,-8,2,2,-0.3306,1,3,1.3225,0
CUST-00073,5,0,-0.1276,2,0.9617,0.2206,1.1515,0,1.5595,0.3539,5.5336,0,0.0773,-0.2406,0,76,0,1,0.7455,-0.7636,0.3172,-0.006,2,0.2689,0.79,0.0964,3,1,0,0.144,0,12,1.398,0
CUST-00073,6,0,0.043,0,0.5581,0.082,0.9145,0,2.1402,0.2479,0,1,0.2198,0.0861,0,183,1,1,0.9378,-0.3807,0,0.0949,2,0.5215,0.8509,-0.0301,2,0,8,0.2144,0,5,1.3643,0
CUST-00073,7,0,-0.0307,1,0.5217,0.0842,1.1325,1,4.6339,0.4252,1.666,0,0.016,0.1665,0,80,0,2,0.6784,-0.1153,0.276,-0.1744,0,0.114,1.2618,0.0124,0,0,0,0.2465,0,5,1.5011,0
CUST-00073,8,1,0.2162,11,0.0791,0.2997,0.5425,1,3.0428,0.3812,10.1791,3,0.1633,0.3408,1,-15,0,1,1.1635,1.422,0.249,0.0199,0,0.7196,2.1398,0.0236,18,3,18,0.1861,1,12,1.0898,1
CUST-00073,9,1,0.3862,8,0.6212,0.4489,0.3116,1,4.9373,0.4837,16.1352,2,0.1293,0.3172,2,86,0,2,1.3278,2.2631,0.4817,0.16,2,0.519,2.5337,0.1942,63,2,52,0.3624,0,25,0.5251,0
CUST-00073,10,1,0.7807,20,0.01,0.5522,-0.3029,2,6.6044,0.7839,25.1162,4,0.4284,0.3848,2,-94,1,6,1.3486,2.8128,0.4333,0.2678,2,0.728,3.6044,0.1532,72,5,64,0.1516,2,52,0.354,0
CUST-00074,0,0,0.0658,4,0.4841,0.4088,0.7999,0,3.3507,0.359,0,0,0,-0.1161,1,178,0,1,1.1209,-0.9017,0.0509,-0.2427,2,0.3819,0.8959,-0.0191,2,1,30,-0.2916,0,0,1.543,0
CUST-00074,1,0,-0.0627,0,0.4701,0.2337,1.3649,1,2.6062,0.2034,4.9778,0,0.146,0.0988,1,263,0,2,0.7626,-1.0393,0.0845,0.1108,0,0.2462,1.9678,0.115,-27,1,6,0.2073,0,0,1.0816,0
CUST-00074,2,0,-0.0868,0,0.5572,0.043,1.333,1,0.752,0.274,0,1,0.0048,0.0359,0,191,0,1,0.5148,0.2204,0.151,-0.126,0,0.558,2.0106,-0.1777,-6,0,0,0.3796,0,0,1.2549,0
CUST-00074,3,0,0.0311,4,0.6511,0.1369,1.5198,1,2.3521,0.2942,0,1,0,0.0852,0,265,0,0,1.0923,0.7784,0.4352,-0.3136,0,0.6569,0.4241,-0.0597,-8,0,19,0.0327,0,3,1.5056,0
CUST-00074,4,0,0.0451,0,0.4557,0.0653,0.9172,0,1.211,0.3167,0,0,0,-0.2301,1,91,0,1,0.5576,0.0892,0.1044,0.0741,0,0.2875,0.9394,-0.139,31,1,18,0.333,0,0,0.9194,0
CUST-00074,5,0,0.1166,1,0.9334,0,1.263,0,2.9467,0.165,0.6945,2,0.0716,0.0319,0,203,0,0,0.7962,1.3881,0.2293,0.0142,0,0.2052,0.9956,-0.0532,-33,0,10,0.1239,0,1,1.3179,0
CUST-00074,6,0,0.1811,4,0.4532,0.3106,1.4103,0,4.1162,0.2648,3.0471,1,0.0296,0.0375,2,166,0,0,0.9866,0.3218,0.3253,-0.0146,0,0.2401,1.9952,-0.0194,3,0,1,-0.1426,0,13,1.2448,0
CUST-00074,7,0,0.1331,1,0.5916,0.2611,1.4945,1,2.9882,0.2921,0,0,0.3042,0.0341,0,86,0,4,0.8667,-0.2157,0.071,-0.214,0,0.4077,0.5871,0.0582,-36,0,0,0.2124,0,0,1.2178,0
CUST-00074,8,0,0.0835,1,1.0177,0.1788,1.6276,0,1.5902,0.3825,6.5645,1,0.2655,-0.106,0,144,0,0,0.9173,0.2953,0,0.2297,1,0.4085,0.9043,-0.165,20,2,18,-0.1609,0,0,1.2321,0
CUST-00074,9,0,-0.044,3,0.5948,0.0552,0.8344,0,2.3746,0.4469,8.7152,0,0,-0.0213,1,128,0,1,0.5823,0.4046,0.1557,0.0754,2,0.4973,1.3886,0.0394,-5,0,1,0.3137,0,21,1.3242,0
CUST-00074,10,0,0.0686,5,0.7972,0.1727,1.535,0,3.2758,0.7225,0.3957,1,0.4106,0.0636,0,137,1,2,0.9084,0.1935,0.404,0.0224,0,0.3357,0.2,-0.0673,37,0,0,0.3875,0,0,1.24,0
CUST-00074,11,0,-0.0879,6,0.7507,0.1844,1.0032,0,1.193,0.4818,3.1588,0,0.1137,0.0543,0,275,0,2,0.7829,0.312,0.1141,0.3367,1,0.4646,1.135,0.0178,-12,0,19,-0.0502,0,0,1.2979,0
CUST-00075,0,0,-0.0072,0,0.6184,0.1159,1.1199,0,2.3948,0.4359,3.8941,0,0,-0.1218,0,168,0,0,0.9853,0.0913,0.056,-0.2307,0,0.1572,0.2,0.0547,30,0,9,0.1835,0,0,1.279,0
CUST-00075,1,0,0.12,3,0.3737,0.2009,1.0073,0,1.1402,0.4518,3.914,0,0.0286,-0.0489,0,188,0,3,0.8696,1.9848,0.0711,-0.0861,0,0.2592,1.2599,0.0433,19,0,12,-0.1523,0,12,1.7212,0
CUST-00075,2,0,-0.0637,5,0.3307,0.4765,1.1106,0,2.4618,0.3311,0,2,0,0.1406,1,263,0,1,0.8818,-0.5306,0.2018,0.0411,0,0.273,0.2,-0.1236,12,1,0,-0.1551,0,9,1.2421,0
CUST-00075,3,0,0.1394,0,0.3872,0.1344,1.3979,1,4.1138,0.1679,0,2,0.1413,0.0675,0,115,0,0,0.9275,-0.6946,0,0.129,0,0.2534,0.6455,0.0219,5,0,0,0.2409,0,0,1.3277,0
CUST-00075,4,0,-0.0811,3,0.3815,0.1895,1.6289,0,1.701,0.1364,0,0,0,-0.0132,0,198,0,0,1.0461,-0.659,0.1551,0.0398,1,0.3789,2.8444,-0.0538,-3,2,0,-0.0952,0,0,1.5296,0
CUST-00075,5,0,0.029,2,0.3818,0.1472,1.2194,1,3.6665,0.4,0,2,0.0424,-0.1788,1,162,0,0,1.0349,1.3004,0.1342,0.5805,0,0.1,1.5258,0.2958,10,0,0,0.0639,0,0,1.3365,0
CUST-00075,6,0,-0.0143,2,0.6057,0.1613,0.9253,1,1.8637,0.2075,7.2193,1,0.0718,0.0942,1,165,0,4,0.8094,0.8384,0.1359,-0.1764,1,0.4354,1.2258,-0.0584,-3,0,0,0.2892,0,0,1.2643,0
CUST-00075,7,0,0.1788,5,0.7363,0.2184,0.2868,1,3.0377,0.2971,1.7809,1,0.1443,0.1636,0,172,0,1,0.8953,-0.9592,0,0.1839,1,0.4127,1.4852,-0.0759,4,0,0,0.249,0,0,1.0743,0
CUST-00075,8,0,-0.132,8,0.1238,0.1136,1.7205,0,0.2,0.0531,0,0,0,-0.0969,1,146,0,0,0.7164,-0.4008,0.2104,-0.0781,1,0.2587,0.7041,-0.0844,-12,0,10,-0.333,0,0,1.6099,0
CUST-00075,9,0,0.0767,5,0.6568,0.0027,0.9701,0,2.061,0.296,1.3868,0,0,-0.2548,0,217,0,0,0.9957,0.2911,0.1358,-0.0606,1,0.3863,0.925,0.0978,33,0,0,0.3884,0,9,1.5853,0
CUST-00075,10,0,0.0205,4,0.5363,0.3934,1.5633,0,0.4629,0.4138,7.0943,0,0,0.0902,0,101,0,0,0.8461,-0.6179,0.2239,0.1468,0,0.4859,0.5187,0.028,22,0,26,0.1637,0,4,1.7237,0
CUST-00075,11,0,0.0409,0,0.2749,0.144,1.2358,1,5.3845,0.1279,1.5791,2,0,0,0,171,0,0,1.0504,0.9,0.1647,0.0701,1,0.4101,0.43,-0.1997,6,0,5,-0.0792,0,0,1.7049,0
CUST-00076,0,0,0.1755,0,0.5667,0.2819,1.1484,0,1.979,0.3475,6.8419,0,0,0.0317,1,105,0,2,0.9119,-0.3987,0.0411,0.151,0,0.2835,1.1296,-0.0471,-22,0,0,0.1388,0,0,1.6235,0
CUST-00076,1,0,-0.0798,0,0.5134,0.1199,1.5891,0,1.4758,0.482,2.557,1,0.2985,0.0476,0,241,0,0,0.9609,-0.467,0.2395,-0.1153,0,0.499,1.2242,-0.0696,17,0,6,-0.1345,0,0,0.877,0
CUST-00076,2,0,-0.0087,6,0.265,0.1981,1.4617,0,3.403,0.2773,0.0915,1,0.0767,0.1644,1,258,0,1,0.7462,-0.7202,0.0712,0.1353,0,0.2179,1.3436,-0.0888,-33,1,0,0.2284,0,19,1.2937,0
CUST-00076,3,0,0.1237,2,0.7565,0.175,0.7631,0,2.8114,0.3482,2.3261,0,0.0672,0.1707,1,148,0,0,0.5741,0.4495,0,-0.0217,0,0.2742,1.9632,0.0491,-6,0,0,0.1115,0,10,1.3667,0
CUST-00076,4,0,-0.0041,0,0.4864,0.3225,1.327,0,3.052,0.0666,3.7723,2,0,-0.0363,2,350,0,1,0.9056,0.4167,0.1979,0.0726,0,0.4693,0.4199,0.1416,-11,0,13,0.1353,0,0,1.4258,0
CUST-00076,5,0,-0.1667,0,0.5897,0.1796,1.1451,1,3.9052,0.6029,8.3096,0,0.0102,0.162,0,255,0,2,0.9397,-0.6776,0.0482,0.1005,0,0.2923,1.106,0.0873,20,0,4,0.0911,0,12,1.5986,0
CUST-00076,6,0,0.1207,0,0.6727,0.1248,1.1405,1,3.4171,0.2266,1.6192,1,0.0625,-0.1579,0,145,0,0,0.7832,-0.47,0.3065,0.0109,0,0.3322,1.0651,0.0576,-20,0,0,-0.0823,0,10,1.127,0
CUST-00076,7,0,0.0088,1,0.384,0.2376,1.1452,0,3.1036,0.1473,4.2691,3,0.1064,-0.3817,1,207,0,0,0.5108,-0.8228,0.1159,0.1864,0,0.4036,1.2962,-0.0804,19,0,0,-0.0254,0,14,1.1933,0
CUST-00076,8,0,0.1209,3,0.7935,0.217,1.1043,0,1.9123,0.2879,3.7392,0,0.0203,0.0947,0,136,0,3,0.9152,0.0398,0.3986,-0.0253,1,0.3438,1.9627,0.1396,32,0,2,-0.2713,0,7,1.3614,0
CUST-00076,9,0,0.0142,6,0.8226,0.1887,1.2804,1,0.5157,0.3223,0,1,0,0.0429,1,208,0,1,0.8217,0.5114,0.1979,-0.03,2,0.3811,1.7875,-0.014,19,0,0,0.2587,0,12,1.4935,0
CUST-00076,10,0,0.0365,4,0.2519,0.2313,1.2992,1,3.3899,0.251,0,0,0.0622,0.1168,1,84,0,0,0.9312,0.2505,0.057,0.1377,0,0.5545,0.8669,0.1335,19,0,0,0.0848,0,13,1.0292,0
CUST-00076,11,0,0.0149,5,0.643,0.1677,2.2424,0,0.7355,0.2885,4.2864,0,0,0.2635,0,212,0,0,0.9447,-0.0028,0.0688,0.2954,0,0.2548,1.0947,-0.1976,-15,1,0,-0.1844,0,10,1.4666,0
CUST-00077,0,0,-0.0999,0,0.658,0.2921,1.456,1,2.0002,0,0.7462,0,0.1209,0.1264,0,239,0,1,0.7784,-0.1075,0.2973,0.0628,1,0.2818,1.0915,0.1566,-4,0,0,0.0997,0,0,1.3578,0
CUST-00077,1,0,-0.2,3,0.7911,0.0355,1.6767,0,0.7748,0.3976,0,0,0,-0.0201,0,192,0,0,0.688,-0.4076,0.4038,0.2071,0,0.3785,0.6004,-0.025,3,1,0,0.0899,0,0,1.3612,0
CUST-00077,2,0,0.2407,5,0.7544,0.2392,0.9423,1,2.9032,0,3.5212,0,0.0718,0.1323,0,226,0,0,0.5684,-0.4449,0.1536,0.1523,1,0.3335,1.0538,-0.0738,10,0,0,-0.0039,0,5,1.4811,0
CUST-00077,3,0,0.2226,0,0.7493,0.323,0.8757,0,3.8582,0.3681,0,0,0,-0.1292,0,206,0,0,0.808,0.9177,0.0987,0.4843,0,0.5525,0.3739,0.1694,3,2,0,0.3719,0,0,0.837,0
CUST-00077,4,0,0.0859,9,0.9547,0.1039,1.5324,1,1.3094,0.4533,0,0,0.0759,0.1453,1,174,0,0,1.0077,-0.5494,0.2228,-0.0799,0,0.1,0.7388,-0.1703,-22,0,11,0.1194,0,0,1.0765,0
CUST-00077,5,0,0.1318,1,0.01,0,0.8787,0,2.0748,0.4769,0,1,0.1785,0.2456,0,135,0,0,0.8502,-0.9629,0.289,0.157,0,0.376,0.7138,-0.0232,-15,1,2,0.1591,0,6,1.8279,0
CUST-00077,6,0,-0.0089,3,0.7903,0.2667,0.9035,1,0.8771,0.2886,1.2895,0,0,-0.0934,0,199,0,2,0.6581,-0.1591,0.2093,-0.2627,0,0.5381,0.8524,0.1084,6,0,0,0.0385,0,0,1.1072,0
CUST-00077,7,0,0.0378,4,0.7935,0.2413,1.2762,1,1.5118,0.1738,4.1512,0,0,0.2653,0,231,0,0,1.0227,-0.2804,0.3231,0.2899,0,0.3798,1.345,0.0691,26,0,0,-0.1365,0,21,1.2152,0
CUST-00077,8,0,0.2062,1,0.6851,0.138,1.4131,0,2.6479,0.1348,0,0,0,0.1103,0,144,0,0,1.0142,0.4012,0.2465,0.0743,1,0.3202,0.7843,-0.0018,-15,1,3,-0.0456,0,0,1.3816,0
CUST-00077,9,0,0.0998,0,1.1178,0.1609,1.203,0,2.4985,0.3027,1.4569,0,0.1262,0.0108,0,101,0,0,0.5826,0.1915,0.2521,-0.1622,0,0.5206,0.9599,-0.0007,29,2,3,0.0399,0,0,1.5081,0
CUST-00077,10,0,0.0878,3,0.7371,0.0326,1.7085,0,3.6814,0.2073,0.2738,0,0,-0.169,0,181,0,1,1.0388,-0.2101,0.1697,0.0312,0,0.4462,1.2671,0.0815,15,0,3,-0.2835,0,5,1.2951,0
CUST-00077,11,0,0.0545,6,1.0709,0,0.9907,0,0.2,0.0964,6.0182,1,0,-0.2437,1,142,0,1,1.0149,-1.1646,0.1693,-0.3729,0,0.2616,1.563,0.149,-18,1,8,-0.1928,0,2,0.744,0
CUST-00078,0,0,0.1392,1,0.1231,0.209,1.2104,0,4.2707,0.3182,0.1361,0,0,0.1047,0,132,0,0,0.8844,1.5519,0.118,-0.0053,0,0.4058,0.6128,0.1385,14,0,2,-0.3331,0,0,1.4506,0
CUST-00078,1,0,-0.1557,2,0.5016,0.271,1.5412,1,3.3058,0.2858,2.4401,1,0,-0.102,0,262,0,1,0.9427,-0.2397,0.2781,-0.1701,1,0.3183,1.5759,-0.0524,4,1,9,0.4984,0,16,1.6021,0
CUST-00078,2,0,0.1562,1,0.583,0.1287,1.4333,1,3.2957,0.1347,7.6111,0,0,-0.1033,0,149,0,3,0.7173,0.3631,0.0899,-0.158,0,0.3826,2.2082,0.0596,2,0,0,0.0335,0,0,1.11,0
CUST-00078,3,0,0.0951,1,0.9175,0,0.7778,0,1.8672,0.4726,2.4017,0,0.1116,0.0514,0,112,0,0,1.1345,0.5609,0.1664,0.0323,1,0.3785,0.9948,-0.0168,-1,0,28,0.4618,0,11,1.7144,0
CUST-00078,4,0,-0.2,3,0.4514,0.2927,1.0571,0,4.3465,0.1045,0,1,0.0746,-0.0251,0,75,0,2,0.8049,-0.0085,0.325,-0.0593,0,0.1945,0.4895,0.1053,-3,1,0,0.2594,0,0,1.3831,0
CUST-00078,5,0,0.1632,0,0.7582,0.19,1.0693,0,2.4467,0,0,0,0.3608,-0.0483,1,117,0,0,0.6642,-0.1057,0,0.0634,1,0.3783,0.2,-0.039,6,0,0,-0.0656,0,0,1.5177,0
CUST-00078,6,0,0.1034,1,0.8477,0.1946,1.1945,0,0.7747,0.1031,2.7141,1,0,0.1128,2,247,0,0,0.6464,0.4925,0.0351,0.1008,0,0.4372,0.2754,0.0497,18,2,0,-0.0537,0,0,1.1845,0
CUST-00078,7,0,0.0327,6,0.8557,0.281,1.5376,0,2.7855,0.257,0,0,0.1149,-0.3013,0,215,0,3,0.7885,0.6848,0.0343,0.2078,0,0.406,0.9143,-0.0883,1,2,0,-0.0702,0,1,1.2977,0
CUST-00078,8,0,-0.0052,4,0.929,0.3923,1.7354,0,3.3011,0.3536,6.0659,1,0,0.3816,0,186,0,0,0.9592,-0.0067,0.3076,-0.2143,0,0.5794,1.0249,0.1961,-19,1,10,0.0754,0,0,1.8307,0
CUST-00078,9,0,0.0209,0,0.6245,0.092,1.2358,0,1.4977,0.1544,5.6414,0,0.1594,-0.0703,2,144,0,1,0.9445,-0.188,0.3602,-0.2875,1,0.3702,0.6798,0.0493,4,1,0,-0.0924,0,12,1.315,0
CUST-00078,10,0,0.0651,0,0.6885,0.1345,1.3769,0,2.1502,0.1341,0,0,0.0831,0.3892,0,163,0,1,0.8221,-0.4682,0.0952,0.0429,0,0.2946,1.6963,-0.045,-10,0,0,0.2759,0,0,1.3309,0
CUST-00078,11,0,-0.1366,0,0.3955,0.1049,1.5532,0,2.1422,0,1.9916,2,0.0283,-0.128,0,274,0,0,0.7994,0.3311,0.0448,-0.003,1,0.3014,0.3813,-0.093,-12,1,11,0.215,0,0,1.2423,0
CUST-00079,0,0,0.0552,6,0.8239,0.2869,0.9349,1,0.4411,0.3148,2.81,0,0.034,0.0703,0,147,0,0,0.9996,-0.85,0.2053,0.0104,0,0.2488,0.8403,-0.0812,0,0,34,0.3909,0,0,1.2048,0
CUST-00079,1,0,0.1187,4,0.6729,0.0484,1.8232,0,0.3282,0.2634,0,0,0,0.2619,0,89,0,0,0.936,-0.2976,0.2073,0.0531,0,0.3204,0.6914,0.0209,-1,0,14,0.1312,0,3,1.291,0
CUST-00079,2,0,-0.0856,1,0.3519,0.1232,1.1559,0,1.5928,0.1988,0,0,0,-0.0574,1,163,0,2,1.0139,-1.5173,0.2988,-0.1491,0,0.472,1.1183,0.0845,11,0,2,0.089,0,7,1.1825,0
CUST-00079,3,0,0.1903,3,0.3007,0.1413,2.1042,0,2.7883,0.4898,1.6904,0,0.0765,-0.1104,1,232,0,0,0.8208,-0.3846,0.177,-0.1449,0,0.3604,1.1112,0.0938,41,2,13,0.2232,0,0,1.4744,0
CUST-00079,4,0,-0.0935,0,0.827,0.1591,1.1474,0,1.9199,0.2621,2.485,0,0.21,0.0105,0,136,0,0,0.8902,0.8103,0.2527,-0.3808,1,0.3012,1.4503,0.085,-26,1,0,-0.0763,0,0,1.6168,0
